Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.001133,16548.000,-149.842330
-0.044684,16552.000,-146.723797
-0.001119,16556.000,-129.733395
-0.044593,16560.000,-124.501403
-0.001057,16564.000,-123.656862
-0.044801,16568.000,-127.890470
-0.000831,16572.000,-140.991689
-0.044696,16576.000,-126.481590
0.000139,16580.000,-126.627874
-0.044633,16584.000,-129.382558
0.000864,16588.000,-133.681596
-0.044813,16592.000,-124.708519
0.001146,16596.000,-124.314578
-0.044763,16600.000,-125.717720
0.001319,16604.000,-131.723115
-0.044819,16608.000,-127.485906
0.001235,16612.000,-123.868364
-0.044851,16616.000,-125.356865
0.001130,16620.000,-133.947881
-0.044853,16624.000,-130.872250
0.001017,16628.000,-131.555104
-0.044854,16632.000,-123.980579
0.000927,16636.000,-128.091934
-0.044934,16640.000,-125.839492
0.000654,16644.000,-128.614658
-0.044893,16648.000,-138.023337
0.000574,16652.000,-146.234090
-0.044645,16656.000,-128.399499
0.000362,16660.000,-126.504599
-0.044877,16664.000,-125.726684
-0.000385,16668.000,-121.688778
-0.044905,16672.000,-125.627259
-0.000806,16676.000,-127.030470
-0.044858,16680.000,-124.391909
-0.001023,16684.000,-126.483067
-0.044902,16688.000,-136.266599
-0.001130,16692.000,-130.223634
-0.044774,16696.000,-126.200374
-0.001146,16700.000,-129.927856
-0.044770,16704.000,-132.106598
-0.001119,16708.000,-139.712820
-0.044963,16712.000,-128.662688
-0.001125,16716.000,-127.418434
-0.044837,16720.000,-135.789101
-0.001063,16724.000,-125.029879
-0.044835,16728.000,-126.213693
-0.001179,16732.000,-126.351348
-0.044729,16736.000,-128.225510
-0.001250,16740.000,-131.800739
-0.044843,16744.000,-134.859644
-0.000620,16748.000,-130.251712
-0.044740,16752.000,-131.861668
0.000447,16756.000,-130.294531
-0.044642,16760.000,-126.676504
0.001075,16764.000,-125.044708
-0.044639,16768.000,-128.723989
0.001328,16772.000,-135.621810
-0.044746,16776.000,-127.221275
0.001396,16780.000,-122.833617
-0.044782,16784.000,-125.738325
0.001308,16788.000,-133.494437
-0.044709,16792.000,-124.204281
0.001138,16796.000,-124.100358
-0.044910,16800.000,-127.145718
0.001002,16804.000,-124.089206
-0.044858,16808.000,-126.710299
0.000771,16812.000,-150.129777
-0.044838,16816.000,-148.141736
0.000679,16820.000,-130.431577
-0.044802,16824.000,-127.814643
0.000629,16828.000,-131.446537
-0.044671,16832.000,-145.087405
0.000078,16836.000,-129.515426
-0.044746,16840.000,-131.211290
-0.000504,16844.000,-131.096622
-0.044859,16848.000,-134.404745
-0.000919,16852.000,-128.269044
-0.044832,16856.000,-130.673725
-0.001054,16860.000,-125.768384
-0.044896,16864.000,-123.300859
-0.001133,16868.000,-125.837899
-0.044884,16872.000,-127.305812
-0.001145,16876.000,-123.572914
-0.044824,16880.000,-121.669080
-0.001102,16884.000,-127.990889
-0.044838,16888.000,-136.858669
-0.001083,16892.000,-136.821302
-0.044798,16896.000,-137.455285
-0.001060,16900.000,-126.472520
-0.044954,16904.000,-123.458095
-0.001157,16908.000,-135.555855
-0.044922,16912.000,-124.872072
-0.000810,16916.000,-125.963184
-0.044991,16920.000,-140.788459
0.000224,16924.000,-125.126156
-0.044926,16928.000,-125.790069
0.000845,16932.000,-128.741260
-0.044858,16936.000,-130.751005
0.001230,16940.000,-132.269278
-0.044871,16944.000,-127.328885
0.001264,16948.000,-124.163278
-0.044430,16952.000,-127.864829
0.001249,16956.000,-134.214570
-0.044555,16960.000,-127.983925
0.001211,16964.000,-137.663274
-0.044611,16968.000,-137.340944
0.001050,16972.000,-136.281064
-0.044702,16976.000,-130.335377
0.000910,16980.000,-135.421320
-0.044614,16984.000,-135.767997
0.000693,16988.000,-139.151417
-0.044694,16992.000,-127.805452
0.000490,16996.000,-128.138348
-0.044526,17000.000,-130.906627
0.000265,17004.000,-130.318664
-0.044571,17008.000,-127.086716
-0.000252,17012.000,-125.676328
-0.044467,17016.000,-125.509382
-0.000805,17020.000,-126.802758
-0.044331,17024.000,-129.140558
-0.000970,17028.000,-134.918021
-0.044608,17032.000,-127.939707
-0.001034,17036.000,-124.816788
-0.044446,17040.000,-132.378353
-0.001044,17044.000,-126.719806
-0.044360,17048.000,-125.701009
-0.001108,17052.000,-123.456365
-0.044362,17056.000,-124.037467
-0.001207,17060.000,-125.760077
-0.044475,17064.000,-133.099105
-0.001169,17068.000,-127.646777
-0.044327,17072.000,-122.814372
-0.001187,17076.000,-123.049551
-0.044352,17080.000,-131.876745
-0.001193,17084.000,-125.800852
-0.044440,17088.000,-129.759936
-0.001248,17092.000,-130.044033
-0.044179,17096.000,-128.711735
-0.000791,17100.000,-131.691902
-0.044180,17104.000,-130.003885
0.000355,17108.000,-130.648532
-0.044068,17112.000,-122.709515
0.000989,17116.000,-122.449841
-0.044331,17120.000,-125.718372
0.001333,17124.000,-146.847330
-0.044243,17128.000,-128.459021
0.001364,17132.000,-132.750704
-0.044152,17136.000,-128.214707
0.001390,17140.000,-122.881120
-0.044150,17144.000,-125.271741
0.001276,17148.000,-129.242447
-0.044177,17152.000,-138.451695
0.001029,17156.000,-125.732569
-0.044085,17160.000,-125.928016
0.000978,17164.000,-125.864106
-0.044140,17168.000,-124.893506
0.000813,17172.000,-129.300674
-0.044318,17176.000,-128.494530
0.000710,17180.000,-124.373495
-0.044233,17184.000,-125.842993
0.000533,17188.000,-132.255506
-0.044439,17192.000,-125.652158
-0.000048,17196.000,-121.197939
-0.044216,17200.000,-128.974852
-0.000738,17204.000,-128.732746
-0.044340,17208.000,-121.807443
-0.000921,17212.000,-122.308266
-0.044298,17216.000,-130.713322
-0.001099,17220.000,-128.547870
-0.044412,17224.000,-129.936007
-0.001094,17228.000,-129.274001
-0.044509,17232.000,-124.387207
-0.001097,17236.000,-132.160893
-0.044552,17240.000,-134.501361
-0.001083,17244.000,-130.188919
-0.044600,17248.000,-124.397616
-0.001133,17252.000,-125.971612
-0.044737,17256.000,-123.293737
-0.001217,17260.000,-126.080555
-0.044543,17264.000,-125.824938
-0.001165,17268.000,-125.420668
-0.044460,17272.000,-132.801178
-0.001127,17276.000,-127.000573
-0.044306,17280.000,-126.298402
-0.000312,17284.000,-138.692538
-0.044308,17288.000,-143.083251
0.000681,17292.000,-132.598075
-0.044237,17296.000,-132.937673
0.001174,17300.000,-131.413069
-0.044239,17304.000,-129.113273
0.001305,17308.000,-130.244267
-0.044231,17312.000,-130.710666
0.001352,17316.000,-136.042156
-0.044239,17320.000,-129.592957
0.001265,17324.000,-128.377714
-0.044397,17328.000,-121.698823
0.001100,17332.000,-119.456192
-0.044386,17336.000,-121.870795
0.000988,17340.000,-125.281514
-0.044429,17344.000,-124.605460
0.000814,17348.000,-124.390906
-0.044229,17352.000,-136.355973
0.000632,17356.000,-130.829020
-0.044312,17360.000,-132.042897
0.000429,17364.000,-134.374911
-0.044282,17368.000,-140.245632
-0.000188,17372.000,-135.667999
-0.044308,17376.000,-129.246985
-0.000704,17380.000,-137.418624
-0.044363,17384.000,-130.542464
-0.001005,17388.000,-131.050407
-0.044427,17392.000,-126.570161
-0.001145,17396.000,-126.057493
-0.044356,17400.000,-129.202373
-0.001148,17404.000,-129.829180
-0.044187,17408.000,-132.164668
-0.001147,17412.000,-128.816631
-0.044214,17416.000,-130.445404
-0.001087,17420.000,-141.406488
-0.044070,17424.000,-136.611788
-0.001112,17428.000,-131.457706
-0.044207,17432.000,-132.554773
-0.001033,17436.000,-135.921679
-0.044489,17440.000,-123.945754
-0.001137,17444.000,-121.688459
-0.044124,17448.000,-126.424821
-0.000921,17452.000,-133.783813
-0.044211,17456.000,-130.599305
-0.000007,17460.000,-129.858099
-0.044390,17464.000,-131.924489
0.000799,17468.000,-126.140118
-0.044545,17472.000,-125.728131
0.001233,17476.000,-135.248767
-0.044617,17480.000,-130.583270
0.001362,17484.000,-132.383892
-0.044467,17488.000,-124.624588
0.001410,17492.000,-122.958903
-0.044185,17496.000,-127.374699
0.001247,17500.000,-128.147915
-0.044135,17504.000,-128.281700
0.001108,17508.000,-127.515145
-0.044096,17512.000,-126.494508
0.000884,17516.000,-135.951506
-0.044350,17520.000,-123.743483
0.000755,17524.000,-128.131305
-0.044153,17528.000,-131.331739
0.000569,17532.000,-131.779679
-0.044313,17536.000,-135.724789
0.000331,17540.000,-134.569344
-0.044283,17544.000,-129.180697
-0.000161,17548.000,-129.912447
-0.043756,17552.000,-163.377522
-0.000700,17556.000,-133.826384
-0.043899,17560.000,-131.953891
-0.000959,17564.000,-134.064667
-0.043828,17568.000,-123.687441
-0.001019,17572.000,-123.574337
-0.043857,17576.000,-124.966850
-0.001212,17580.000,-125.021869
-0.044066,17584.000,-125.418353
-0.001201,17588.000,-139.932674
-0.044112,17592.000,-129.920804
-0.001214,17596.000,-127.825089
-0.043988,17600.000,-131.580612
-0.001120,17604.000,-135.906526
-0.044146,17608.000,-139.005491
-0.001027,17612.000,-128.878140
-0.044039,17616.000,-126.886043
-0.001172,17620.000,-129.770403
-0.044187,17624.000,-138.958144
-0.000904,17628.000,-131.148957
-0.044210,17632.000,-128.243461
0.000014,17636.000,-124.625323
-0.044314,17640.000,-128.982864
0.000792,17644.000,-126.836007
-0.044291,17648.000,-126.312522
0.001110,17652.000,-125.811092
-0.044141,17656.000,-126.688744
0.001263,17660.000,-127.136860
-0.043790,17664.000,-125.263763
0.001385,17668.000,-129.783956
-0.043956,17672.000,-135.975181
0.001190,17676.000,-133.981707
-0.044043,17680.000,-131.006576
0.001192,17684.000,-128.043752
-0.044099,17688.000,-126.952052
0.000988,17692.000,-125.502023
-0.044117,17696.000,-121.850242
0.000760,17700.000,-123.160835
-0.044092,17704.000,-128.310846
0.000614,17708.000,-145.714314
-0.044092,17712.000,-134.747307
0.000422,17716.000,-144.195087
-0.044024,17720.000,-130.366615
-0.000162,17724.000,-142.742113
-0.043971,17728.000,-129.937496
-0.000544,17732.000,-128.849268
-0.043836,17736.000,-128.071873
-0.000842,17740.000,-128.752044
-0.043963,17744.000,-131.473283
-0.000995,17748.000,-134.412494
-0.043740,17752.000,-125.254987
-0.001029,17756.000,-120.876906
-0.043707,17760.000,-119.839138
-0.001137,17764.000,-125.674855
-0.044107,17768.000,-130.565518
-0.001155,17772.000,-127.312277
-0.044015,17776.000,-129.007620
-0.001198,17780.000,-125.559402
-0.043928,17784.000,-123.683540
-0.001127,17788.000,-122.506389
-0.043865,17792.000,-122.977228
-0.001153,17796.000,-128.870932
-0.044151,17800.000,-133.052899
-0.000996,17804.000,-129.908640
-0.043925,17808.000,-132.102910
-0.000208,17812.000,-128.299125
-0.043819,17816.000,-125.391091
0.000771,17820.000,-134.174056
-0.043973,17824.000,-136.233549
0.001081,17828.000,-133.581954
-0.043742,17832.000,-129.445220
0.001250,17836.000,-126.265461
-0.043958,17840.000,-120.331845
0.001300,17844.000,-128.744154
-0.043871,17848.000,-139.700475
0.001241,17852.000,-127.215466
-0.043985,17856.000,-128.338531
0.001103,17860.000,-149.012663
-0.043940,17864.000,-139.870764
0.001013,17868.000,-134.212923
-0.043942,17872.000,-127.102082
0.000830,17876.000,-129.194512
-0.043821,17880.000,-128.212748
0.000574,17884.000,-132.995524
-0.044084,17888.000,-131.526358
0.000406,17892.000,-129.256904
-0.044234,17896.000,-141.874362
-0.000113,17900.000,-131.242692
-0.044208,17904.000,-143.421666
-0.000658,17908.000,-130.974329
-0.044201,17912.000,-125.487577
-0.000892,17916.000,-130.133742
-0.044087,17920.000,-133.652417
-0.001043,17924.000,-128.359600
-0.043909,17928.000,-130.681504
-0.001061,17932.000,-132.137869
-0.043728,17936.000,-124.274710
-0.001193,17940.000,-126.332999
-0.043705,17944.000,-131.282290
-0.001222,17948.000,-132.093347
-0.043636,17952.000,-127.276782
-0.001164,17956.000,-129.595311
-0.043767,17960.000,-129.323353
-0.001202,17964.000,-131.261866
-0.043830,17968.000,-126.590498
-0.001199,17972.000,-127.638649
-0.043852,17976.000,-141.420936
-0.001127,17980.000,-124.436678
-0.043881,17984.000,-124.664663
-0.000464,17988.000,-128.248101
-0.043920,17992.000,-124.029322
0.000601,17996.000,-128.947492
-0.044061,18000.000,-129.444704
0.001177,18004.000,-125.977201
-0.043816,18008.000,-126.311700
0.001383,18012.000,-134.564363
-0.043764,18016.000,-126.674141
0.001339,18020.000,-128.962973
-0.043798,18024.000,-126.610940
0.001283,18028.000,-124.462192
-0.043774,18032.000,-126.838982
0.001164,18036.000,-132.655429
-0.043900,18040.000,-128.703006
0.000936,18044.000,-125.773437
-0.043807,18048.000,-126.966821
0.000810,18052.000,-131.725768
-0.043804,18056.000,-126.778526
0.000678,18060.000,-123.771655
-0.043864,18064.000,-127.610911
0.000524,18068.000,-126.162235
-0.043791,18072.000,-124.137917
0.000378,18076.000,-129.414981
-0.043757,18080.000,-137.680399
-0.000240,18084.000,-130.791554
-0.043779,18088.000,-125.076928
-0.000754,18092.000,-132.477886
-0.043827,18096.000,-124.560448
-0.000993,18100.000,-127.088045
-0.043845,18104.000,-138.025879
-0.001063,18108.000,-135.815147
-0.043773,18112.000,-130.385651
-0.001126,18116.000,-131.935138
-0.043837,18120.000,-133.504508
-0.001079,18124.000,-126.714539
-0.043828,18128.000,-124.883045
-0.001114,18132.000,-125.648617
-0.043721,18136.000,-124.687825
-0.001127,18140.000,-125.635954
-0.043715,18144.000,-136.746142
-0.001051,18148.000,-138.002287
-0.043590,18152.000,-124.082395
-0.001146,18156.000,-123.756744
-0.043696,18160.000,-127.417608
-0.000663,18164.000,-132.801287
-0.043655,18168.000,-138.873158
0.000260,18172.000,-129.840359
-0.043726,18176.000,-140.953249
0.000980,18180.000,-134.773582
-0.043508,18184.000,-143.130795
0.001275,18188.000,-135.509662
-0.043647,18192.000,-135.218567
0.001324,18196.000,-129.823698
-0.043533,18200.000,-135.016437
0.001340,18204.000,-130.329026
-0.043467,18208.000,-129.781260
0.001185,18212.000,-130.757735
-0.043516,18216.000,-125.707052
0.000999,18220.000,-128.076790
-0.043432,18224.000,-142.710944
0.000772,18228.000,-133.308750
-0.043514,18232.000,-134.409898
0.000631,18236.000,-124.098560
-0.043569,18240.000,-128.261772
0.000427,18244.000,-129.464470
-0.043307,18248.000,-135.965073
-0.000054,18252.000,-123.578554
-0.043147,18256.000,-124.091614
-0.000613,18260.000,-128.932994
-0.043273,18264.000,-135.172893
-0.000850,18268.000,-131.952631
-0.043350,18272.000,-126.757876
-0.000965,18276.000,-125.203369
-0.043288,18280.000,-126.611397
-0.001069,18284.000,-130.720979
-0.043258,18288.000,-136.121127
-0.001228,18292.000,-132.127405
-0.043332,18296.000,-134.093189
-0.001206,18300.000,-143.768678
-0.043301,18304.000,-145.265661
-0.001198,18308.000,-139.132054
-0.043492,18312.000,-128.530833
-0.001144,18316.000,-139.866326
-0.043351,18320.000,-124.056187
-0.001168,18324.000,-123.494629
-0.043393,18328.000,-124.337348
-0.000812,18332.000,-124.816516
-0.043359,18336.000,-123.379788
0.000106,18340.000,-122.601061
-0.043497,18344.000,-129.787493
0.000899,18348.000,-128.607684
-0.043270,18352.000,-133.946192
0.001194,18356.000,-134.262026
-0.043312,18360.000,-147.005010
0.001303,18364.000,-173.474994
-0.043154,18368.000,-129.890442
0.001318,18372.000,-126.104416
-0.043126,18376.000,-126.002756
0.001233,18380.000,-132.667974
-0.042978,18384.000,-127.035911
0.001104,18388.000,-127.496406
-0.043135,18392.000,-132.962872
0.000922,18396.000,-135.453214
-0.043049,18400.000,-134.447828
0.000787,18404.000,-134.187090
-0.042971,18408.000,-130.281291
0.000626,18412.000,-143.308097
-0.043087,18416.000,-126.224343
0.000354,18420.000,-126.229292
-0.043107,18424.000,-125.068436
-0.000212,18428.000,-126.317828
-0.043231,18432.000,-131.495418
-0.000717,18436.000,-125.047922
-0.043066,18440.000,-132.451227
-0.001000,18444.000,-135.858955
-0.043134,18448.000,-130.714642
-0.001112,18452.000,-123.575617
-0.043127,18456.000,-124.319869
-0.001046,18460.000,-128.149010
-0.043326,18464.000,-128.012469
-0.001092,18468.000,-127.163443
-0.043360,18472.000,-131.271261
-0.001103,18476.000,-132.456162
-0.043454,18480.000,-131.464145
-0.001184,18484.000,-150.313895
-0.043357,18488.000,-125.399197
-0.001186,18492.000,-128.242962
-0.043431,18496.000,-139.434295
-0.001173,18500.000,-140.145508
-0.043418,18504.000,-132.484259
-0.001070,18508.000,-124.367504
-0.043399,18512.000,-124.943546
-0.000218,18516.000,-138.584052
-0.043221,18520.000,-137.523213
0.000760,18524.000,-136.452116
-0.043221,18528.000,-137.435031
0.001247,18532.000,-136.679245
-0.043174,18536.000,-130.251392
0.001416,18540.000,-131.381191
-0.042858,18544.000,-134.803378
0.001373,18548.000,-125.845549
-0.042919,18552.000,-123.921703
0.001283,18556.000,-122.599514
-0.043079,18560.000,-123.620675
0.001163,18564.000,-124.960149
-0.043252,18568.000,-126.194740
0.001008,18572.000,-132.269807
-0.043084,18576.000,-123.022592
0.000882,18580.000,-125.386260
-0.042947,18584.000,-147.945764
0.000751,18588.000,-143.856470
-0.042913,18592.000,-131.546267
0.000522,18596.000,-131.598263
-0.043141,18600.000,-126.012603
-0.000116,18604.000,-130.186457
-0.043182,18608.000,-134.618235
-0.000675,18612.000,-131.247600
-0.043184,18616.000,-128.167994
-0.000994,18620.000,-124.352821
-0.043180,18624.000,-124.099457
-0.001154,18628.000,-124.468038
-0.043427,18632.000,-122.585259
-0.001098,18636.000,-128.097575
-0.043208,18640.000,-133.262429
-0.001108,18644.000,-134.046838
-0.043180,18648.000,-129.552806
-0.001103,18652.000,-124.623090
-0.043106,18656.000,-125.276827
-0.001166,18660.000,-131.683879
-0.042888,18664.000,-124.818819
-0.001111,18668.000,-127.201825
-0.043024,18672.000,-127.942319
-0.001223,18676.000,-126.068939
-0.042942,18680.000,-122.751426
-0.000577,18684.000,-126.613637
-0.043019,18688.000,-133.064409
0.000388,18692.000,-140.120790
-0.042995,18696.000,-128.613917
0.001054,18700.000,-124.981537
-0.042836,18704.000,-130.348666
0.001321,18708.000,-137.768982
-0.042863,18712.000,-126.971685
0.001416,18716.000,-124.215371
-0.042709,18720.000,-128.256758
0.001345,18724.000,-134.886416
-0.042557,18728.000,-145.568549
0.001121,18732.000,-131.877936
-0.043015,18736.000,-125.974339
0.001001,18740.000,-127.337009
-0.042893,18744.000,-128.932194
0.000765,18748.000,-132.717045
-0.043089,18752.000,-125.954033
0.000595,18756.000,-128.547501
-0.042903,18760.000,-129.780195
0.000311,18764.000,-132.542990
-0.043062,18768.000,-132.815921
-0.000331,18772.000,-133.016627
-0.042931,18776.000,-129.467311
-0.000777,18780.000,-126.898855
-0.043018,18784.000,-126.024886
-0.000945,18788.000,-135.207137
-0.042848,18792.000,-139.272388
-0.001042,18796.000,-136.703908
-0.042855,18800.000,-126.009471
-0.001127,18804.000,-127.417619
-0.043058,18808.000,-134.119188
-0.001124,18812.000,-128.687756
-0.043017,18816.000,-139.642371
-0.001168,18820.000,-128.618535
-0.043145,18824.000,-130.013357
-0.001139,18828.000,-130.578092
-0.043110,18832.000,-131.605300
-0.001130,18836.000,-134.649057
-0.043096,18840.000,-132.483024
-0.001109,18844.000,-130.361321
-0.043027,18848.000,-131.090720
-0.000537,18852.000,-127.386688
-0.042995,18856.000,-135.967680
0.000556,18860.000,-126.600648
-0.043032,18864.000,-126.995585
0.001053,18868.000,-130.334527
-0.042899,18872.000,-127.548091
0.001273,18876.000,-128.501065
-0.042960,18880.000,-150.470950
