Time data (V), Frequency (Hz), Spectrum (dBFS)
-0.001038,16372.000,-123.287499
-0.045059,16376.000,-127.655975
-0.001060,16380.000,-131.274412
-0.044886,16384.000,-124.827213
-0.001091,16388.000,-123.710279
-0.044763,16392.000,-128.252956
-0.001188,16396.000,-131.383350
-0.044942,16400.000,-121.795252
-0.000861,16404.000,-120.611082
-0.044950,16408.000,-122.597436
0.000056,16412.000,-121.637652
-0.045171,16416.000,-125.391322
0.000831,16420.000,-133.423236
-0.044998,16424.000,-128.573240
0.001213,16428.000,-122.554832
-0.045017,16432.000,-133.481201
0.001413,16436.000,-120.315663
-0.044995,16440.000,-122.987187
0.001300,16444.000,-122.740874
-0.044874,16448.000,-125.470257
0.001239,16452.000,-130.028492
-0.044677,16456.000,-130.192308
0.001078,16460.000,-123.570038
-0.044630,16464.000,-121.147148
0.000854,16468.000,-127.862486
-0.044992,16472.000,-140.650258
0.000727,16476.000,-131.059542
-0.044840,16480.000,-126.427972
0.000526,16484.000,-133.973658
-0.044804,16488.000,-127.812870
0.000173,16492.000,-137.471562
-0.044654,16496.000,-126.688744
-0.000476,16500.000,-123.282282
-0.044871,16504.000,-126.464441
-0.000806,16508.000,-133.796230
-0.045022,16512.000,-133.136337
-0.001001,16516.000,-138.941067
-0.044922,16520.000,-126.876847
-0.001030,16524.000,-119.342859
-0.044791,16528.000,-118.259333
-0.001123,16532.000,-127.705120
-0.044743,16536.000,-136.756203
-0.001234,16540.000,-128.649496
-0.044710,16544.000,-125.575014
-0.001133,16548.000,-133.771951
-0.044684,16552.000,-122.005874
-0.001119,16556.000,-126.044346
-0.044593,16560.000,-135.961282
-0.001057,16564.000,-127.165059
-0.044801,16568.000,-129.669561
-0.000831,16572.000,-122.610416
-0.044696,16576.000,-120.231215
0.000139,16580.000,-126.685846
-0.044633,16584.000,-123.641686
0.000864,16588.000,-124.934737
-0.044813,16592.000,-129.191435
0.001146,16596.000,-137.012700
-0.044763,16600.000,-143.449951
0.001319,16604.000,-135.606674
-0.044819,16608.000,-132.117748
0.001235,16612.000,-123.608508
-0.044851,16616.000,-119.381249
0.001130,16620.000,-123.212206
-0.044853,16624.000,-127.297879
0.001017,16628.000,-125.786135
-0.044854,16632.000,-141.197853
0.000927,16636.000,-131.095543
-0.044934,16640.000,-130.155662
0.000654,16644.000,-126.064702
-0.044893,16648.000,-125.010021
0.000574,16652.000,-128.303919
-0.044645,16656.000,-128.577760
0.000362,16660.000,-127.136144
-0.044877,16664.000,-122.931669
-0.000385,16668.000,-119.480958
-0.044905,16672.000,-123.020886
-0.000806,16676.000,-131.740304
-0.044858,16680.000,-122.914766
-0.001023,16684.000,-128.964887
-0.044902,16688.000,-133.294708
-0.001130,16692.000,-129.840195
-0.044774,16696.000,-131.571359
-0.001146,16700.000,-131.265221
-0.044770,16704.000,-130.468325
-0.001119,16708.000,-129.993096
-0.044963,16712.000,-128.754851
-0.001125,16716.000,-133.476607
-0.044837,16720.000,-134.109472
-0.001063,16724.000,-127.310757
-0.044835,16728.000,-126.826303
-0.001179,16732.000,-129.942426
-0.044729,16736.000,-130.298364
-0.001250,16740.000,-133.160608
-0.044843,16744.000,-126.498321
-0.000620,16748.000,-125.490645
-0.044740,16752.000,-129.227157
0.000447,16756.000,-137.176596
-0.044642,16760.000,-124.361802
0.001075,16764.000,-131.810688
-0.044639,16768.000,-137.352230
0.001328,16772.000,-135.190248
-0.044746,16776.000,-125.769200
0.001396,16780.000,-124.573318
-0.044782,16784.000,-124.573340
0.001308,16788.000,-130.115631
-0.044709,16792.000,-126.238325
0.001138,16796.000,-123.939174
-0.044910,16800.000,-125.107215
0.001002,16804.000,-125.699116
-0.044858,16808.000,-130.067030
0.000771,16812.000,-126.680519
-0.044838,16816.000,-125.858097
0.000679,16820.000,-127.192190
-0.044802,16824.000,-130.718852
0.000629,16828.000,-132.189792
-0.044671,16832.000,-129.395133
0.000078,16836.000,-127.749607
-0.044746,16840.000,-124.919254
-0.000504,16844.000,-130.213850
-0.044859,16848.000,-129.440276
-0.000919,16852.000,-131.617785
-0.044832,16856.000,-132.634097
-0.001054,16860.000,-126.586957
-0.044896,16864.000,-124.626983
-0.001133,16868.000,-129.961225
-0.044884,16872.000,-128.556272
-0.001145,16876.000,-122.824991
-0.044824,16880.000,-128.119507
-0.001102,16884.000,-132.511377
-0.044838,16888.000,-132.035412
-0.001083,16892.000,-125.751482
-0.044798,16896.000,-125.001503
-0.001060,16900.000,-139.304759
-0.044954,16904.000,-127.750222
-0.001157,16908.000,-130.263501
-0.044922,16912.000,-135.821155
-0.000810,16916.000,-131.410325
-0.044991,16920.000,-139.985706
0.000224,16924.000,-127.301453
-0.044926,16928.000,-133.381903
0.000845,16932.000,-146.237779
-0.044858,16936.000,-136.695555
0.001230,16940.000,-133.263323
-0.044871,16944.000,-139.790108
0.001264,16948.000,-125.274622
-0.044430,16952.000,-126.296113
0.001249,16956.000,-131.264630
-0.044555,16960.000,-131.932873
0.001211,16964.000,-136.585418
-0.044611,16968.000,-128.783995
0.001050,16972.000,-126.584661
-0.044702,16976.000,-132.418043
0.000910,16980.000,-141.176601
-0.044614,16984.000,-134.243077
0.000693,16988.000,-136.075716
-0.044694,16992.000,-144.041530
0.000490,16996.000,-130.933293
-0.044526,17000.000,-128.109849
0.000265,17004.000,-132.771748
-0.044571,17008.000,-135.463472
-0.000252,17012.000,-131.469857
-0.044467,17016.000,-139.011327
-0.000805,17020.000,-138.229788
-0.044331,17024.000,-131.788169
-0.000970,17028.000,-125.550251
-0.044608,17032.000,-125.178659
-0.001034,17036.000,-126.109717
-0.044446,17040.000,-129.176885
-0.001044,17044.000,-139.407223
-0.044360,17048.000,-140.488021
-0.001108,17052.000,-132.286861
-0.044362,17056.000,-134.229938
-0.001207,17060.000,-133.514507
-0.044475,17064.000,-132.679161
-0.001169,17068.000,-129.588352
-0.044327,17072.000,-140.725051
-0.001187,17076.000,-133.938705
-0.044352,17080.000,-136.002412
-0.001193,17084.000,-130.651346
-0.044440,17088.000,-129.797408
-0.001248,17092.000,-130.168054
-0.044179,17096.000,-141.359292
-0.000791,17100.000,-126.758814
-0.044180,17104.000,-134.061538
0.000355,17108.000,-130.312210
-0.044068,17112.000,-127.420195
0.000989,17116.000,-126.477940
-0.044331,17120.000,-128.916539
0.001333,17124.000,-128.180200
-0.044243,17128.000,-124.518592
0.001364,17132.000,-129.893888
-0.044152,17136.000,-129.745130
0.001390,17140.000,-127.660268
-0.044150,17144.000,-129.517207
0.001276,17148.000,-128.228726
-0.044177,17152.000,-130.379536
0.001029,17156.000,-136.411230
-0.044085,17160.000,-140.501613
0.000978,17164.000,-127.493201
-0.044140,17168.000,-126.078523
0.000813,17172.000,-133.217138
-0.044318,17176.000,-139.801493
0.000710,17180.000,-132.435564
-0.044233,17184.000,-129.300527
0.000533,17188.000,-137.476203
-0.044439,17192.000,-133.533760
-0.000048,17196.000,-135.391818
-0.044216,17200.000,-133.743378
-0.000738,17204.000,-131.033327
-0.044340,17208.000,-131.164529
-0.000921,17212.000,-136.065778
-0.044298,17216.000,-140.989486
-0.001099,17220.000,-130.742494
-0.044412,17224.000,-128.984597
-0.001094,17228.000,-135.092093
-0.044509,17232.000,-139.030446
-0.001097,17236.000,-143.430985
-0.044552,17240.000,-130.318732
-0.001083,17244.000,-129.986632
-0.044600,17248.000,-132.455936
-0.001133,17252.000,-134.799835
-0.044737,17256.000,-135.335962
-0.001217,17260.000,-134.544033
-0.044543,17264.000,-142.740261
-0.001165,17268.000,-135.039816
-0.044460,17272.000,-131.438246
-0.001127,17276.000,-141.012150
-0.044306,17280.000,-133.539305
-0.000312,17284.000,-132.887704
-0.044308,17288.000,-146.201394
0.000681,17292.000,-144.424331
-0.044237,17296.000,-149.145568
0.001174,17300.000,-135.760353
-0.044239,17304.000,-128.831879
0.001305,17308.000,-131.776549
-0.044231,17312.000,-132.586291
0.001352,17316.000,-136.666685
-0.044239,17320.000,-144.816197
0.001265,17324.000,-135.566667
-0.044397,17328.000,-131.021338
0.001100,17332.000,-133.070947
-0.044386,17336.000,-133.743937
0.000988,17340.000,-133.933443
-0.044429,17344.000,-134.733454
0.000814,17348.000,-131.145511
-0.044229,17352.000,-127.465000
0.000632,17356.000,-128.801341
-0.044312,17360.000,-137.954816
0.000429,17364.000,-135.040595
-0.044282,17368.000,-138.073169
-0.000188,17372.000,-129.650225
-0.044308,17376.000,-130.213675
-0.000704,17380.000,-128.294771
-0.044363,17384.000,-128.613772
-0.001005,17388.000,-133.068902
-0.044427,17392.000,-135.273820
-0.001145,17396.000,-131.287340
-0.044356,17400.000,-129.732199
-0.001148,17404.000,-126.498397
-0.044187,17408.000,-125.335423
-0.001147,17412.000,-129.897520
-0.044214,17416.000,-132.491672
-0.001087,17420.000,-130.964447
-0.044070,17424.000,-131.249496
-0.001112,17428.000,-133.586475
-0.044207,17432.000,-144.381042
-0.001033,17436.000,-139.269265
-0.044489,17440.000,-134.932985
-0.001137,17444.000,-131.779739
-0.044124,17448.000,-127.266851
-0.000921,17452.000,-130.131629
-0.044211,17456.000,-129.973435
-0.000007,17460.000,-129.948082
-0.044390,17464.000,-134.300019
0.000799,17468.000,-141.712107
-0.044545,17472.000,-137.132555
0.001233,17476.000,-140.080213
-0.044617,17480.000,-138.722211
0.001362,17484.000,-141.910356
-0.044467,17488.000,-135.026254
0.001410,17492.000,-144.890128
-0.044185,17496.000,-141.912257
0.001247,17500.000,-135.126505
-0.044135,17504.000,-131.904287
0.001108,17508.000,-137.125068
-0.044096,17512.000,-142.482756
0.000884,17516.000,-146.213509
-0.044350,17520.000,-135.891565
0.000755,17524.000,-137.779401
-0.044153,17528.000,-141.313648
0.000569,17532.000,-138.182519
-0.044313,17536.000,-138.226981
0.000331,17540.000,-141.588855
-0.044283,17544.000,-135.318527
-0.000161,17548.000,-134.958822
-0.043756,17552.000,-138.329923
-0.000700,17556.000,-138.084684
-0.043899,17560.000,-137.096704
-0.000959,17564.000,-130.713560
-0.043828,17568.000,-127.662421
-0.001019,17572.000,-134.405322
-0.043857,17576.000,-144.623979
-0.001212,17580.000,-134.065677
-0.044066,17584.000,-132.123272
-0.001201,17588.000,-132.099049
-0.044112,17592.000,-134.261347
-0.001214,17596.000,-136.644927
-0.043988,17600.000,-134.332247
-0.001120,17604.000,-130.785530
-0.044146,17608.000,-134.224422
-0.001027,17612.000,-141.885355
-0.044039,17616.000,-139.306911
-0.001172,17620.000,-137.681436
-0.044187,17624.000,-145.220823
-0.000904,17628.000,-138.027642
-0.044210,17632.000,-132.778589
0.000014,17636.000,-137.882529
-0.044314,17640.000,-139.317947
0.000792,17644.000,-138.359584
-0.044291,17648.000,-137.150571
0.001110,17652.000,-134.936175
-0.044141,17656.000,-129.009116
0.001263,17660.000,-130.490206
-0.043790,17664.000,-138.958563
0.001385,17668.000,-142.411360
-0.043956,17672.000,-146.827822
0.001190,17676.000,-132.209678
-0.044043,17680.000,-133.557649
0.001192,17684.000,-136.819644
-0.044099,17688.000,-133.263190
0.000988,17692.000,-132.398390
-0.044117,17696.000,-135.486750
0.000760,17700.000,-140.754545
-0.044092,17704.000,-133.668243
0.000614,17708.000,-138.088030
-0.044092,17712.000,-135.891785
0.000422,17716.000,-131.781412
-0.044024,17720.000,-131.830071
-0.000162,17724.000,-130.567094
-0.043971,17728.000,-130.270010
-0.000544,17732.000,-132.621528
-0.043836,17736.000,-131.191783
-0.000842,17740.000,-132.670331
-0.043963,17744.000,-131.791329
-0.000995,17748.000,-134.453449
-0.043740,17752.000,-142.458381
-0.001029,17756.000,-136.118198
-0.043707,17760.000,-140.111662
-0.001137,17764.000,-142.789731
-0.044107,17768.000,-139.617354
-0.001155,17772.000,-132.400379
-0.044015,17776.000,-130.369116
-0.001198,17780.000,-151.933815
-0.043928,17784.000,-135.939879
-0.001127,17788.000,-137.067263
-0.043865,17792.000,-130.469148
-0.001153,17796.000,-128.509160
-0.044151,17800.000,-131.003585
-0.000996,17804.000,-139.727208
-0.043925,17808.000,-133.651751
-0.000208,17812.000,-132.203013
-0.043819,17816.000,-139.125292
0.000771,17820.000,-139.626855
-0.043973,17824.000,-159.036947
0.001081,17828.000,-136.233094
-0.043742,17832.000,-139.895029
0.001250,17836.000,-143.001674
-0.043958,17840.000,-135.908796
0.001300,17844.000,-134.226820
-0.043871,17848.000,-145.068896
0.001241,17852.000,-134.575234
-0.043985,17856.000,-134.940947
0.001103,17860.000,-142.743646
-0.043940,17864.000,-132.280060
0.001013,17868.000,-130.236437
-0.043942,17872.000,-133.065214
0.000830,17876.000,-130.177987
-0.043821,17880.000,-129.432405
0.000574,17884.000,-131.832288
-0.044084,17888.000,-136.030732
0.000406,17892.000,-135.092986
-0.044234,17896.000,-132.871238
-0.000113,17900.000,-133.149687
-0.044208,17904.000,-133.330541
-0.000658,17908.000,-130.807718
-0.044201,17912.000,-143.208283
-0.000892,17916.000,-136.040977
-0.044087,17920.000,-134.759401
-0.001043,17924.000,-142.541858
-0.043909,17928.000,-140.959092
-0.001061,17932.000,-133.700223
-0.043728,17936.000,-134.726609
-0.001193,17940.000,-138.281285
-0.043705,17944.000,-155.650118
-0.001222,17948.000,-137.688640
-0.043636,17952.000,-134.963478
-0.001164,17956.000,-128.151274
-0.043767,17960.000,-130.574019
-0.001202,17964.000,-134.870041
-0.043830,17968.000,-130.430646
-0.001199,17972.000,-130.668220
-0.043852,17976.000,-130.571526
-0.001127,17980.000,-127.322944
-0.043881,17984.000,-129.304747
-0.000464,17988.000,-129.964887
-0.043920,17992.000,-136.012847
0.000601,17996.000,-140.413081
-0.044061,18000.000,-138.039706
0.001177,18004.000,-136.888957
-0.043816,18008.000,-155.968867
0.001383,18012.000,-143.802536
-0.043764,18016.000,-156.709424
0.001339,18020.000,-144.202358
-0.043798,18024.000,-132.240113
0.001283,18028.000,-130.808697
-0.043774,18032.000,-135.785022
0.001164,18036.000,-145.965569
-0.043900,18040.000,-146.714669
0.000936,18044.000,-140.944080
-0.043807,18048.000,-134.547881
0.000810,18052.000,-140.926011
-0.043804,18056.000,-134.831460
0.000678,18060.000,-138.147239
-0.043864,18064.000,-133.315506
0.000524,18068.000,-138.039885
-0.043791,18072.000,-137.408329
0.000378,18076.000,-137.473580
-0.043757,18080.000,-139.661716
-0.000240,18084.000,-133.437008
-0.043779,18088.000,-128.947734
-0.000754,18092.000,-133.810130
-0.043827,18096.000,-141.770562
-0.000993,18100.000,-135.748172
-0.043845,18104.000,-135.227836
-0.001063,18108.000,-139.072521
-0.043773,18112.000,-142.601641
-0.001126,18116.000,-149.689585
-0.043837,18120.000,-131.203481
-0.001079,18124.000,-131.039562
-0.043828,18128.000,-137.257626
-0.001114,18132.000,-134.284919
-0.043721,18136.000,-136.234163
-0.001127,18140.000,-136.270841
-0.043715,18144.000,-131.329268
-0.001051,18148.000,-129.354953
-0.043590,18152.000,-131.820728
-0.001146,18156.000,-140.035104
-0.043696,18160.000,-140.646850
-0.000663,18164.000,-132.617418
-0.043655,18168.000,-132.346703
0.000260,18172.000,-144.382470
-0.043726,18176.000,-137.960509
0.000980,18180.000,-134.478248
-0.043508,18184.000,-139.585183
0.001275,18188.000,-135.513168
-0.043647,18192.000,-135.979148
0.001324,18196.000,-146.483442
-0.043533,18200.000,-152.389428
0.001340,18204.000,-136.663463
-0.043467,18208.000,-133.327784
0.001185,18212.000,-139.309285
-0.043516,18216.000,-143.663975
0.000999,18220.000,-140.764433
-0.043432,18224.000,-131.272684
0.000772,18228.000,-130.125262
-0.043514,18232.000,-136.121211
0.000631,18236.000,-137.434251
-0.043569,18240.000,-131.573111
0.000427,18244.000,-133.636808
-0.043307,18248.000,-145.840060
-0.000054,18252.000,-138.473143
-0.043147,18256.000,-140.543264
-0.000613,18260.000,-136.953682
-0.043273,18264.000,-135.756634
-0.000850,18268.000,-130.467093
-0.043350,18272.000,-136.392316
-0.000965,18276.000,-135.106100
-0.043288,18280.000,-136.399748
-0.001069,18284.000,-138.750192
-0.043258,18288.000,-140.766135
-0.001228,18292.000,-129.636807
-0.043332,18296.000,-142.306030
-0.001206,18300.000,-130.127474
-0.043301,18304.000,-128.817331
-0.001198,18308.000,-134.788845
-0.043492,18312.000,-158.203152
-0.001144,18316.000,-133.681809
-0.043351,18320.000,-131.824783
-0.001168,18324.000,-133.050282
-0.043393,18328.000,-133.585086
-0.000812,18332.000,-130.675091
-0.043359,18336.000,-138.699125
0.000106,18340.000,-142.856848
-0.043497,18344.000,-139.196545
0.000899,18348.000,-130.565494
-0.043270,18352.000,-128.691274
0.001194,18356.000,-128.378043
-0.043312,18360.000,-129.442412
0.001303,18364.000,-127.557655
-0.043154,18368.000,-127.902456
0.001318,18372.000,-128.266089
-0.043126,18376.000,-128.720594
0.001233,18380.000,-134.489549
-0.042978,18384.000,-132.534847
0.001104,18388.000,-136.040218
-0.043135,18392.000,-134.019468
0.000922,18396.000,-141.306034
-0.043049,18400.000,-136.923833
0.000787,18404.000,-142.799660
-0.042971,18408.000,-128.654823
0.000626,18412.000,-127.360229
-0.043087,18416.000,-134.641670
0.000354,18420.000,-140.761246
-0.043107,18424.000,-133.844045
-0.000212,18428.000,-133.295897
-0.043231,18432.000,-133.426929
-0.000717,18436.000,-139.578071
-0.043066,18440.000,-134.978089
-0.001000,18444.000,-147.005540
-0.043134,18448.000,-143.027328
-0.001112,18452.000,-130.889540
-0.043127,18456.000,-124.500964
-0.001046,18460.000,-124.760066
-0.043326,18464.000,-128.682701
-0.001092,18468.000,-131.351301
-0.043360,18472.000,-130.557968
-0.001103,18476.000,-128.135576
-0.043454,18480.000,-130.075700
-0.001184,18484.000,-140.680416
-0.043357,18488.000,-138.117301
-0.001186,18492.000,-134.503195
-0.043431,18496.000,-139.848219
-0.001173,18500.000,-134.130000
-0.043418,18504.000,-144.677172
-0.001070,18508.000,-137.847855
-0.043399,18512.000,-131.063176
-0.000218,18516.000,-131.200693
-0.043221,18520.000,-134.492039
0.000760,18524.000,-136.164317
-0.043221,18528.000,-135.812317
0.001247,18532.000,-130.315263
-0.043174,18536.000,-132.215035
0.001416,18540.000,-141.634043
-0.042858,18544.000,-132.798411
0.001373,18548.000,-135.790903
-0.042919,18552.000,-140.556131
0.001283,18556.000,-128.471856
-0.043079,18560.000,-128.215979
0.001163,18564.000,-136.983377
-0.043252,18568.000,-132.332804
0.001008,18572.000,-128.482600
-0.043084,18576.000,-131.635482
0.000882,18580.000,-137.658358
-0.042947,18584.000,-154.625954
0.000751,18588.000,-137.111061
-0.042913,18592.000,-136.179403
0.000522,18596.000,-141.892055
-0.043141,18600.000,-143.182323
-0.000116,18604.000,-128.391781
-0.043182,18608.000,-125.385947
-0.000675,18612.000,-127.678703
-0.043184,18616.000,-132.535541
-0.000994,18620.000,-138.852976
-0.043180,18624.000,-135.808774
-0.001154,18628.000,-134.133475
-0.043427,18632.000,-131.433564
-0.001098,18636.000,-129.421951
-0.043208,18640.000,-133.154625
-0.001108,18644.000,-139.843692
-0.043180,18648.000,-141.062246
-0.001103,18652.000,-136.995191
-0.043106,18656.000,-137.271535
-0.001166,18660.000,-130.564134
-0.042888,18664.000,-136.232456
-0.001111,18668.000,-138.217592
-0.043024,18672.000,-147.259378
-0.001223,18676.000,-137.800660
-0.042942,18680.000,-142.865807
-0.000577,18684.000,-130.343731
-0.043019,18688.000,-130.485327
0.000388,18692.000,-135.189938
-0.042995,18696.000,-142.678660
0.001054,18700.000,-141.426509
-0.042836,18704.000,-141.058712
